cycle,domain,baseline,reward,bwt,pass@1,pass@4,pass@16,coverage_solved,coverage_solutions,distinct_3,self_overlap,repetition,gen_entropy,weight_drift,param_norm,changed_frac,changed_frac_small,changed_frac_large,dormant_frac,effective_rank,used_mock,w_explore,w_stable,w_prec,w_diff,acc_GSM8K,acc_Code,acc_MedicalMC
11,Code,nsiac,0.22869,0.03375,0.2863,0.5828,0.76,0.76,4.14,0.6664,0.0971,0.0579,1.7932,4.3e-05,1640.691,0.208198,0.930664,0.110617,0.0,12.894474983215332,False,0.0874,0.7575,0.0359,0.1192,0.55,0.2863,0.0
12,Code,nsiac,0.72855,0.03875,0.315,0.6198,0.82,0.82,4.74,0.6616,0.0883,0.0592,1.8357,4.4e-05,1640.69,0.20828,0.93132,0.110621,0.0,12.703527450561523,False,0.1957,0.7234,0.019,0.0619,0.555,0.315,0.0
13,Code,nsiac,0.73161,0.03,0.3438,0.6529,0.84,0.84,5.12,0.6708,0.0938,0.0526,1.7164,4.5e-05,1640.69,0.208364,0.931988,0.110626,0.0,12.922296524047852,False,0.0276,0.8628,0.0745,0.0351,0.5463,0.3438,0.0
14,Code,nsiac,0.65688,0.02875,0.3275,0.6101,0.74,0.74,4.74,0.6578,0.0909,0.0594,1.7835,4.6e-05,1640.69,0.208451,0.932692,0.110629,0.0,13.491555213928223,False,0.0532,0.8316,0.0752,0.04,0.545,0.3275,0.0
15,Code,nsiac,0.61256,0.00375,0.3275,0.6392,0.82,0.82,5.0,0.6625,0.0987,0.0552,1.7684,4.7e-05,1640.69,0.208499,0.933044,0.110637,0.0,12.685361862182617,False,0.1833,0.7984,0.0064,0.0119,0.52,0.3275,0.0
16,Code,nsiac,0.69056,0.01125,0.3275,0.6207,0.78,0.78,4.92,0.6742,0.0902,0.055,1.8179,4.8e-05,1640.69,0.208564,0.933577,0.110639,0.0,13.00161075592041,False,0.0438,0.9022,0.0285,0.0255,0.5275,0.3275,0.0
17,Code,nsiac,0.70582,0.015,0.3137,0.6193,0.78,0.78,4.76,0.6754,0.0963,0.0565,1.8039,4.8e-05,1640.69,0.208619,0.934012,0.110642,0.0,12.620556831359863,False,0.197,0.7795,0.0036,0.0198,0.5312,0.3137,0.0
18,Code,nsiac,0.79535,0.015,0.325,0.6141,0.78,0.78,4.7,0.6688,0.0954,0.0555,1.7167,4.9e-05,1640.69,0.208667,0.9344,0.110645,0.0,12.86408519744873,False,0.0297,0.9065,0.013,0.0507,0.5312,0.325,0.0
19,Code,nsiac,0.79817,0.01875,0.3175,0.6178,0.78,0.78,4.66,0.6586,0.0863,0.0599,1.8076,4.9e-05,1640.69,0.208716,0.934768,0.110651,0.0,12.842061042785645,False,0.0361,0.8495,0.0265,0.0879,0.535,0.3175,0.0
20,Code,nsiac,0.93758,0.0275,0.3287,0.6216,0.78,0.78,4.86,0.6591,0.092,0.0537,1.8321,5e-05,1640.69,0.208768,0.935189,0.110652,0.0,12.817039489746094,False,0.0524,0.8761,0.0315,0.04,0.5437,0.3287,0.0
21,MedicalMC,nsiac,0.9341,0.0175,0.2888,0.6895,0.92,0.92,4.58,0.782,0.0617,0.0707,2.3196,5.1e-05,1640.69,0.208835,0.935731,0.110655,0.0,13.758600234985352,False,0.0392,0.9126,0.0312,0.0169,0.535,0.345,0.2888
22,MedicalMC,nsiac,1.02895,0.00313,0.3075,0.6541,0.92,0.92,4.92,0.754,0.0562,0.1096,2.4351,5.2e-05,1640.69,0.208892,0.936183,0.110659,0.0,13.316636085510254,False,0.0553,0.9104,0.0081,0.0262,0.5188,0.3325,0.3075
23,MedicalMC,nsiac,1.01616,-0.00062,0.3113,0.6998,0.98,0.98,4.94,0.777,0.0543,0.058,2.2193,5.3e-05,1640.69,0.208955,0.936683,0.110662,0.0,13.459163665771484,False,0.0128,0.9353,0.0353,0.0166,0.5363,0.3075,0.3113
24,MedicalMC,nsiac,1.06077,0.01125,0.2963,0.6446,0.9,0.9,4.74,0.7645,0.07,0.0793,2.1905,5.4e-05,1640.69,0.209008,0.937107,0.110665,0.0,13.107751846313477,False,0.025,0.9198,0.036,0.0192,0.5162,0.3513,0.2963
25,MedicalMC,nsiac,1.14338,0.0025,0.295,0.698,0.96,0.96,4.72,0.7946,0.0449,0.0637,2.3497,5.5e-05,1640.69,0.209057,0.937496,0.110669,0.0,13.606353759765625,False,0.0908,0.9,0.0032,0.006,0.5062,0.3438,0.295
26,MedicalMC,nsiac,1.13295,-0.00687,0.2988,0.711,0.96,0.96,4.78,0.7979,0.0508,0.0515,2.5071,5.5e-05,1640.69,0.2091,0.937836,0.110672,0.0,13.609827995300293,False,0.0158,0.9611,0.0122,0.0109,0.515,0.3162,0.2988
27,MedicalMC,nsiac,1.32989,0.01063,0.3237,0.6992,0.94,0.94,5.18,0.7394,0.0548,0.1174,2.4551,5.6e-05,1640.69,0.209144,0.938185,0.110675,0.0,13.675228118896484,False,0.0018,0.9352,0.0098,0.0531,0.5288,0.3375,0.3237
1,GSM8K,nsiac,0.7549,0.0,0.4713,0.7534,0.94,0.94,7.54,0.5579,0.0991,0.069,1.5041,1.4e-05,1640.691,0.098537,0.806725,0.002884,0.0,14.1442232131958,False,0.25,0.25,0.25,0.25,0.4713,0.0,0.0
2,GSM8K,nsiac,0.23806,0.0,0.4662,0.7769,0.96,0.96,7.42,0.4953,0.0929,0.0789,1.4709,2e-05,1640.691,0.097001,0.794217,0.00283,0.0,14.060657501220703,False,0.25,0.25,0.25,0.25,0.4662,0.0,0.0
3,GSM8K,nsiac,0.3445,0.0,0.58,0.8098,0.96,0.96,8.96,0.4265,0.1044,0.0799,1.1381,2.3e-05,1640.691,0.109662,0.898029,0.00318,0.0,14.235086441040039,False,0.6164,0.1693,0.0133,0.201,0.58,0.0,0.0
4,GSM8K,nsiac,0.19255,0.0,0.5825,0.8025,0.94,0.94,8.74,0.3716,0.1095,0.0687,1.0771,2.5e-05,1640.691,0.110118,0.901629,0.003211,0.0,14.426546096801758,False,0.606,0.1747,0.0139,0.2054,0.5825,0.0,0.0
5,GSM8K,nsiac,0.22945,0.0,0.565,0.8056,0.92,0.92,8.72,0.4539,0.1042,0.0686,1.1868,2.9e-05,1640.691,0.110966,0.908446,0.003252,0.0,14.397171974182129,False,0.2738,0.1159,0.3119,0.2984,0.565,0.0,0.0
6,GSM8K,nsiac,0.14841,0.0,0.4913,0.7424,0.9,0.9,7.58,0.436,0.1182,0.0951,1.2781,3.4e-05,1640.69,0.207727,0.913419,0.112411,0.0,14.329774856567383,False,0.2243,0.1772,0.387,0.2114,0.4913,0.0,0.0
7,GSM8K,nsiac,0.3279,0.0,0.5238,0.7619,0.96,0.96,8.2,0.4603,0.1053,0.0838,1.2283,3.6e-05,1640.69,0.208042,0.915982,0.112422,0.0,13.474857330322266,False,0.6269,0.2411,0.0616,0.0704,0.5238,0.0,0.0
8,GSM8K,nsiac,0.30405,0.0,0.5288,0.7626,0.94,0.94,8.18,0.46,0.102,0.0778,1.258,3.8e-05,1640.69,0.20828,0.917932,0.11243,0.0,13.506014823913574,False,0.2111,0.4604,0.1718,0.1568,0.5288,0.0,0.0
9,GSM8K,nsiac,0.34393,0.0,0.56,0.7945,0.94,0.94,8.76,0.444,0.1152,0.067,1.2017,4.1e-05,1640.691,0.208714,0.921382,0.112456,0.0,13.960567474365234,False,0.6393,0.2844,0.0111,0.0652,0.56,0.0,0.0
10,GSM8K,nsiac,0.29002,0.0,0.5312,0.7856,0.92,0.92,8.34,0.4809,0.1167,0.0742,1.2631,4.2e-05,1640.69,0.208837,0.922375,0.112461,0.0,14.250472068786621,False,0.4323,0.4335,0.0272,0.107,0.5312,0.0,0.0
11,Code,nsiac,0.05738,-0.02,0.3063,0.6203,0.8,0.8,4.58,0.6858,0.0867,0.0561,1.7864,4.3e-05,1640.69,0.208925,0.923059,0.112468,0.0,12.814532279968262,False,0.2996,0.5538,0.0339,0.1127,0.5112,0.3063,0.0
12,Code,nsiac,0.32228,-0.04,0.2637,0.5642,0.76,0.76,3.92,0.7144,0.0914,0.0566,1.8695,4.4e-05,1640.69,0.209051,0.92409,0.112473,0.0,12.627081871032715,False,0.4789,0.4539,0.0158,0.0514,0.4913,0.2637,0.0
13,Code,nsiac,0.50295,-0.02625,0.2863,0.5938,0.78,0.78,4.32,0.6979,0.0939,0.0546,1.7971,4.5e-05,1640.69,0.209124,0.924638,0.112481,0.0,12.863079071044922,False,0.2327,0.6601,0.0729,0.0344,0.505,0.2863,0.0
14,Code,nsiac,0.4844,-0.01375,0.2625,0.5503,0.78,0.78,4.02,0.6968,0.0971,0.0548,1.8244,4.6e-05,1640.69,0.209205,0.92529,0.112485,0.0,13.503342628479004,False,0.3076,0.5864,0.0691,0.0368,0.5175,0.2625,0.0
15,Code,nsiac,0.58163,-0.0125,0.2675,0.5665,0.76,0.76,4.02,0.7055,0.092,0.0527,1.8215,4.7e-05,1640.69,0.209269,0.925804,0.112489,0.0,12.6544828414917,False,0.4002,0.5837,0.0056,0.0105,0.5188,0.2675,0.0
16,Code,nsiac,0.55314,-0.02875,0.29,0.591,0.8,0.8,4.3,0.6928,0.0854,0.0489,1.8344,4.8e-05,1640.69,0.209327,0.92625,0.112494,0.0,13.016424179077148,False,0.1598,0.7866,0.0282,0.0253,0.5025,0.29,0.0
17,Code,nsiac,0.56751,-0.01375,0.2737,0.5601,0.76,0.76,4.06,0.6938,0.0842,0.0544,1.8701,4.9e-05,1640.69,0.209377,0.926646,0.112497,0.0,12.684481620788574,False,0.2287,0.7482,0.0036,0.0196,0.5175,0.2737,0.0
18,Code,nsiac,0.66821,-0.01,0.2825,0.5882,0.8,0.8,4.32,0.6875,0.0882,0.0533,1.8651,4.9e-05,1640.69,0.209423,0.927013,0.1125,0.0,12.899979591369629,False,0.034,0.904,0.0127,0.0494,0.5212,0.2825,0.0
19,Code,nsiac,0.58039,-0.03375,0.2925,0.6055,0.82,0.82,4.28,0.7069,0.0929,0.0468,1.8178,5e-05,1640.69,0.209472,0.927407,0.112503,0.0,12.86538314819336,False,0.0306,0.8694,0.0231,0.0769,0.4975,0.2925,0.0
20,Code,nsiac,0.5473,-0.03,0.28,0.5856,0.74,0.74,4.22,0.691,0.0968,0.049,1.7822,5.1e-05,1640.69,0.209522,0.927789,0.112507,0.0,12.8607759475708,False,0.0494,0.8896,0.0268,0.0341,0.5012,0.28,0.0
21,MedicalMC,nsiac,0.84429,-0.01437,0.3,0.693,0.96,0.96,4.8,0.7497,0.0606,0.1081,2.3444,5.2e-05,1640.69,0.209597,0.928409,0.112509,0.0,13.766278266906738,False,0.0311,0.9237,0.0293,0.0159,0.4838,0.2988,0.3
22,MedicalMC,nsiac,0.68493,-0.02313,0.2775,0.6197,0.9,0.9,4.44,0.7459,0.0628,0.1207,2.5011,5.2e-05,1640.69,0.209652,0.928841,0.112513,0.0,13.344645500183105,False,0.0411,0.9283,0.0072,0.0234,0.48,0.285,0.2775
23,MedicalMC,nsiac,0.97114,-0.01312,0.3137,0.6562,0.88,0.88,5.02,0.7472,0.0723,0.1147,2.2737,5.3e-05,1640.69,0.209716,0.929354,0.112516,0.0,13.464160919189453,False,0.0091,0.9422,0.0331,0.0156,0.4838,0.3013,0.3137
24,MedicalMC,nsiac,0.93976,-0.00437,0.3038,0.6812,0.96,0.96,4.86,0.7489,0.0631,0.0952,2.3718,5.4e-05,1640.69,0.209772,0.929803,0.11252,0.0,13.131840705871582,False,0.0258,0.9183,0.0365,0.0194,0.5088,0.2938,0.3038
25,MedicalMC,nsiac,1.00312,-0.00125,0.2963,0.6821,1.0,1.0,4.74,0.7403,0.0591,0.1039,2.4713,5.5e-05,1640.69,0.209821,0.930185,0.112523,0.0,13.62729549407959,False,0.0985,0.892,0.0033,0.0062,0.5025,0.3063,0.2963
26,MedicalMC,nsiac,0.99061,-0.00313,0.255,0.6396,0.96,0.96,4.06,0.7956,0.0424,0.0726,2.5012,5.6e-05,1640.69,0.209867,0.930551,0.112526,0.0,13.60055160522461,False,0.0299,0.9435,0.014,0.0125,0.4925,0.3125,0.255
27,MedicalMC,nsiac,1.31966,0.00125,0.2938,0.6444,0.88,0.88,4.7,0.7459,0.0482,0.0769,2.2755,5.7e-05,1640.69,0.209911,0.930901,0.112529,0.0,13.679594993591309,False,0.1112,0.8761,0.0019,0.0108,0.5088,0.305,0.2938
28,MedicalMC,nsiac,1.01624,-0.02125,0.2925,0.6759,0.96,0.96,4.68,0.754,0.0534,0.0957,2.4951,5.7e-05,1640.69,0.209949,0.931203,0.112531,0.0,13.550292015075684,False,0.0223,0.9357,0.0086,0.0334,0.4863,0.2825,0.2925
29,MedicalMC,nsiac,1.17123,-0.03,0.32,0.7246,0.96,0.96,5.12,0.7919,0.047,0.0662,2.489,5.8e-05,1640.69,0.209995,0.931568,0.112534,0.0,13.481525421142578,False,0.039,0.8664,0.0219,0.0727,0.4763,0.275,0.32
30,MedicalMC,nsiac,1.11827,-0.02875,0.3162,0.6997,0.96,0.96,5.06,0.83,0.0761,0.0322,2.6587,5.9e-05,1640.69,0.210039,0.931917,0.112537,0.0,13.708666801452637,False,0.0659,0.8609,0.0322,0.0409,0.4587,0.295,0.3162
