cycle,domain,baseline,reward,bwt,pass@1,pass@4,pass@16,coverage_solved,coverage_solutions,distinct_3,self_overlap,repetition,gen_entropy,weight_drift,param_norm,changed_frac,changed_frac_small,changed_frac_large,dormant_frac,effective_rank,used_mock,w_explore,w_stable,w_prec,w_diff,acc_GSM8K,acc_Code,acc_MedicalMC
21,MedicalMC,nsiac,1.15107,0.05625,0.38,0.7611,1.0,1.0,4.86,0.8016,0.0435,0.0297,1.4055,0.000116,1552.421,0.28008,0.962822,0.130498,0.0,13.613280296325684,False,0.2743,0.6169,0.0714,0.0374,0.65,0.45,0.38
22,MedicalMC,nsiac,1.44389,0.05812,0.415,0.7196,0.88,0.88,4.04,0.7719,0.0684,0.021,1.0539,0.000117,1552.421,0.280144,0.963179,0.130498,0.0,13.953878402709961,False,0.37,0.5505,0.0192,0.0602,0.6687,0.435,0.415
23,MedicalMC,nsiac,1.20506,0.06,0.36,0.7015,0.98,0.98,4.48,0.7549,0.0751,0.0208,1.215,0.000119,1552.421,0.280208,0.963538,0.130497,0.0,13.574234008789062,False,0.1465,0.6944,0.11,0.049,0.655,0.4525,0.36
24,MedicalMC,nsiac,1.23408,0.0475,0.3438,0.7295,0.98,0.98,5.42,0.711,0.0768,0.0488,1.4129,0.000121,1552.421,0.28027,0.963886,0.130497,0.0,14.064245223999023,False,0.3659,0.4442,0.1256,0.0643,0.6625,0.42,0.3438
25,MedicalMC,nsiac,1.66252,0.04062,0.425,0.7407,0.88,0.88,5.64,0.784,0.1154,0.0245,1.0531,0.000122,1552.421,0.28097,0.967611,0.130533,0.0,13.932090759277344,False,0.6572,0.297,0.0204,0.0254,0.6613,0.4075,0.425
26,MedicalMC,nsiac,2.09072,0.095,0.4888,0.7624,0.92,0.92,5.5,0.7845,0.1471,0.0052,0.8077,0.000125,1552.421,0.281178,0.967931,0.130717,0.0,13.821449279785156,False,0.4298,0.2087,0.3564,0.0051,0.7025,0.475,0.4888
27,MedicalMC,nsiac,1.4296,0.0775,0.495,0.6656,0.8,0.8,4.0,0.5579,0.1737,0.0011,0.4459,0.000126,1552.421,0.281223,0.968152,0.130724,0.0,13.590862274169922,False,0.8571,0.0597,0.0309,0.0522,0.6763,0.4662,0.495
28,MedicalMC,nsiac,1.47924,0.08813,0.5463,0.6714,0.78,0.78,3.6,0.4507,0.2883,0.0005,0.402,0.000128,1552.421,0.281257,0.968332,0.130726,0.0,13.537744522094727,False,0.6185,0.0227,0.1762,0.1827,0.7037,0.46,0.5463
29,MedicalMC,nsiac,1.75853,0.0875,0.4938,0.6478,0.8,0.8,5.8,0.7423,0.0975,0.0059,0.445,0.000129,1552.421,0.281305,0.968592,0.130728,0.0,14.010201454162598,False,0.4931,0.1072,0.1964,0.2033,0.705,0.4575,0.4938
30,MedicalMC,nsiac,1.5165,0.08375,0.4012,0.5826,0.76,0.76,2.2,0.7404,0.2237,0.0152,0.4912,0.000131,1552.421,0.281354,0.968853,0.130729,0.0,14.00053882598877,False,0.5717,0.0699,0.3003,0.0581,0.675,0.48,0.4012
